Word	Concepticon_ID	Concepticon_Gloss	POS	Similarity
herd	2885	HERD (SOMETHING)	verb	19
bake	183	BAKE	verb	19
wolf	522	WOLF	noun	19
cradle	2946	CRADLE	noun	19
wink	1655	BLINK	verb	19
medicine	1372	MEDICINE	noun	19
growl	3679	GROWL	verb	19
rattle	300	RATTLE	noun	19
retreat	421	RETREAT	verb	19
bitterness	887	BITTER	adjective	19
waste	79	WASTE	verb	19
loud	377	LOUD	adjective	19
arrow	977	ARROW	noun	19
dive	119	DIVE	verb	19
melon	507	MELON	noun	19
devil	1973	DEMON	noun	19
drum	908	DRUM	noun	19
ford	2818	FORD (CROSSING)	noun	19
pitcher	120	PITCHER	noun	19
cap	1288	CAP	noun	19
howl	526	HOWL	verb	19
skinny	1400	THIN (SLIM)	adjective	19
kidney	489	KIDNEY	noun	19
radio	1315	RADIO	noun	19
pasture	649	PASTURE	noun	19
cub	74	PUPPY	noun	19
bloom	2076	SPROUT (VERB)	verb	19
polite	583	KIND OR POLITE	adjective	19
brag	101	BOAST	verb	19
defeat	782	DEFEAT	noun	19
bowl	1530	BOWL	noun	19
salary	718	PAY	verb	19
stingy	1774	STINGY	adjective	19
barrow	2565	CASTRATED BOAR	noun	19
wring	3224	WRING	verb	19
bush	1683	BUSH	noun	19
shine	708	SHINE	verb	19
comb	1475	COMB	noun	19
sun	1343	SUN	noun	19
knock	2396	KNOCK	verb	19
shy	487	SHY	adjective	19
skirt	1600	SKIRT	noun	19
curse	8	CURSE	verb	19
channel	2423	CHANNEL	noun	19
one-	1493	ONE	numeral	11
fate	1688	FATE	noun	19
demolish	681	DESTROY	verb	19
map	2625	MAP	noun	19
thy	732	YOUR (SINGULAR)	other	19
dowry	3168	DOWRY	noun	19
shepherd	2544	SHEPHERD	noun	19
christmas	2405	CHRISTMAS	noun	19
stepmother	236	STEPMOTHER	noun	19
niece	1642	NIECE	noun	19
vomit	1278	VOMIT	verb	19
hatchet	677	AXE	noun	19
pear	922	PEAR	noun	19
odd	600	STRANGE	adjective	19
cease	1928	CEASE	verb	19
pole	281	POST	noun	19
orange	2627	ORANGE (FRUIT)	noun	19
wire	2631	WIRE	noun	19
pond	2035	POND	noun	19
phone	1379	TELEPHONE	noun	19
exchange	2509	EXCHANGE	verb	19
seventy	1721	SEVENTY	numeral	19
sixty	1718	SIXTY	numeral	19
cemetery	3284	GRAVEYARD	noun	19
lion	1386	LION	noun	19
carcass	1770	CARCASS	noun	19
zebra	3675	ZEBRA	noun	19
reef	660	REEF	noun	19
cave	1155	CAVE	noun	19
hyena	1799	HYENA	noun	19
smoke	778	SMOKE (EXHAUST)	noun	19
toe	1389	TOE	noun	19
rake	338	RAKE	noun	19
fetch	3551	FETCH	verb	19
roar	2876	ROAR (OF SEA)	verb	19
hunter	1053	HUNTER	noun	19
seventeen	2453	SEVENTEEN	numeral	19
tip	2992	TIP (OF OBJECT)	noun	19
tread	575	TREAD	verb	19
cannon	3202	CANNON	noun	19
rhinoceros	2591	RHINOCEROS	noun	19
noose	2604	NOOSE	noun	19
bruise	1148	BRUISE	noun	19
claw	72	CLAW	noun	19
thorn	124	THORN	noun	19
spit	1440	SPIT	verb	19
cheetah	3146	CHEETAH	noun	19
photo	3304	PICTURE (PHOTOGRAPH)	noun	19
soul	811	SOUL	noun	19
oyster	2830	OYSTERS	noun	19
obey	1635	OBEY	verb	19
wicked	45	EVIL	adjective	19
envy	40	ENVY	noun	19
bee	665	BEE	noun	19
surrender	1696	SURRENDER	verb	19
ditch	2002	DITCH	noun	19
gulf	608	GULF	noun	19
guide	43	LEAD (GUIDE)	verb	19
courtyard	4	COURTYARD	noun	19
groom	3282	GROOM	noun	19
teeth	1380	TOOTH	noun	19
peck	3684	PECK	verb	19
veil	1151	VEIL	noun	19
latch	1012	LATCH	noun	19
jail	1281	PRISON	noun	19
prisoner	1072	PRISONER	noun	19
dispel	30	DISPEL	verb	19
ladder	1464	LADDER	noun	19
mouse	1491	MOUSE	noun	19
lilac	3752	LILAC	adjective	19
prostitute	1610	PROSTITUTE	noun	19
gossip	3640	GOSSIP	verb	19
decorate	1739	DECORATE	verb	19
carpet	292	RUG	noun	19
liquid	58	LIQUID	adjective	19
soft-	1856	SOFT	adjective	11
cotton	1850	COTTON	noun	19
high-	1265	HIGH	adjective	11
grey	153	GREY	adjective	19
greasy	955	GREASY	adjective	19
loosen	1933	LOOSEN	verb	19
protect	2900	PROTECT	verb	19
countryside	3200	COUNTRYSIDE	noun	19
donkey	1862	DONKEY	noun	19
postcard	1497	POSTCARD	noun	19
elder	2112	OLD (AGED)	other	19
eagle	1905	EAGLE	noun	19
flood	613	HIGH TIDE	noun	19
harvest	3327	AUTUMN OR HARVEST SEASON	other	19
saturday	1700	SATURDAY	noun	19
precious	3002	PRECIOUS	adjective	19
birthday	2407	BIRTHDAY	noun	19
thursday	1693	THURSDAY	noun	19
injection	1805	INJECTION	noun	19
copper	1825	COPPER	noun	19
steel	2343	STEEL	noun	19
aluminum	3385	ALUMINIUM	noun	19
plate	480	PLATE	noun	19
peak	2205	PEAK	noun	19
persuade	3645	PERSUADE	verb	19
donate	196	DONATE	verb	19
mold	289	MOLD	verb	19
lengthen	3700	LENGTHEN	verb	19
companion	1325	FRIEND	noun	19
peel	275	PEEL	verb	19
chin	1510	CHIN	noun	19
uncover	1108	UNCOVER	verb	19
praise	3455	COMMEND	verb	19
calf	1989	CALF	noun	19
seed	714	SEED	noun	19
sprout	2076	SPROUT (VERB)	verb	19
bud	1684	BUD	noun	19
vegetable	924	VEGETABLES	noun	19
broth	1547	SOUP	noun	19
moss	637	MOSS	noun	19
possum	470	POSSUM	noun	19
victory	783	VICTORY	noun	19
meat	634	MEAT	noun	19
bean	832	BEAN	noun	19
potato	593	POTATO	noun	19
tomato	986	TOMATO	noun	19
forgive	1528	FORGIVE	verb	19
jealousy	2016	JEALOUSY	noun	19
ye	1213	YOU	other	19
pray	24	PRAY	verb	19
sober	69	SOBER	adjective	19
honey	942	HONEY	noun	19
mother-in-law	1050	MOTHER-IN-LAW	noun	19
ewe	1345	EWE	noun	19
nineteen	1714	NINETEEN	numeral	19
long-	1203	LONG	adjective	11
farmer	979	FARMER	noun	19
weather	952	WEATHER	noun	19
sister	1263	SISTER	noun	19
chinese	3373	HAN CHINESE	noun	19
hunger	1864	HUNGER	noun	19
sack	2990	SACK	noun	19
mud	640	MUD	noun	19
bench	2584	BENCH	noun	19
cripple	3621	DISABLED PERSON	noun	19
enemy	1358	ENEMY	noun	19
robber	3376	ROBBER	noun	19
twenty-two	3166	TWENTY TWO	numeral	19
transparent	3754	TRANSPARENT	adjective	19
storm	858	STORM	noun	19
jaw	798	JAW	noun	19
shark	1110	SHARK	noun	19
tasteless	1771	TASTELESS	adjective	19
worm	1219	WORM	noun	19
mad	1899	MAD	adjective	19
castle	1938	FORTRESS	noun	19
moor	2962	MOORLAND	noun	19
feverish	1847	SICK	adjective	19
ash	646	ASH	noun	19
sauce	132	SAUCE	noun	19
boil	2493	BOIL	verb	19
rinse	2904	RINSE	verb	19
roast	1962	ROAST (SOMETHING)	verb	19
garlic	2368	GARLIC	noun	19
tray	2629	TRAY	noun	19
tongs	272	TONGS	noun	19
saucer	271	SAUCER	noun	19
wine-	1524	WINE	noun	11
freeze	1431	FREEZE	verb	19
lobster	2397	LOBSTER	noun	19
towel	1021	TOWEL	noun	19
cooking	1100	COOK (SOMETHING)	verb	19
fireplace	185	FIREPLACE	noun	19
supper	1833	DINNER (SUPPER)	noun	19
beer	1639	BEER	noun	19
sausage	1874	SAUSAGE	noun	19
mushroom	641	MUSHROOM	noun	19
mustard	3181	MUSTARD	noun	19
glove	867	GLOVE	noun	19
flavor	2938	FLAVOR	noun	19
juice	1499	JUICE	noun	19
lemon	3091	LEMON	noun	19
sugar	862	SUGAR	noun	19
chili	919	CHILI PEPPER	noun	19
tasty	1813	TASTY	adjective	19
onion	2366	ONION	noun	19
pineapple	2440	PINEAPPLE	noun	19
vinegar	985	VINEGAR	noun	19
spear	945	SPEAR	noun	19
moisten	28	MOISTEN	verb	19
celery	3727	CELERY	noun	19
prick	1434	STAB	verb	19
pinch	378	PINCH	verb	19
milk	635	MILK	noun	19
knead	274	KNEAD	verb	19
flour	1594	FLOUR	noun	19
butter	1245	BUTTER	noun	19
nut	191	NUT	noun	19
grate	3114	GRATE (SOMETHING)	verb	19
walnut	2042	WALNUT	noun	19
disease	1986	DISEASE	noun	19
descendant	490	DESCENDANTS	noun	19
mourn	1955	GRIEVE	verb	19
innocent	90	INNOCENT	adjective	19
twin	1005	TWINS	noun	19
infant	1289	BABY	noun	19
fisherman	1858	FISHERMAN	noun	19
sail	787	SAIL	verb	19
punish	3649	PUNISH	verb	19
ancestor	1669	ANCESTORS	noun	19
cunning	2335	CUNNING	adjective	19
cliff	992	CLIFF	noun	19
baker	2568	BAKER	noun	19
falcon	3258	FALCON	noun	19
statue	1002	STATUE	noun	19
colorful	2997	COLORFUL	adjective	19
mosque	1603	MOSQUE	noun	19
ruler	3405	RULER	noun	19
emperor	1508	KING	noun	19
ocean	645	OCEAN	noun	19
anchor	1870	ANCHOR	noun	19
fountain	849	SPRING (OF WATER)	noun	19
tomb	1773	GRAVE	noun	19
pointed	372	POINTED	adjective	19
nerve	2626	NERVE	noun	19
sword	1535	SWORD	noun	19
utensil	1361	TOOL	noun	19
pearl	3325	PEARL	noun	19
jewel	1029	JEWEL	noun	19
floral	3756	FLORAL	adjective	19
wander	3666	WANDER	verb	19
formerly	2914	ONCE (IN THE PAST)	other	19
plow	2154	PLOUGH (INSTRUMENT)	noun	19
shave	231	SHAVE	verb	19
motionless	1636	MOTIONLESS	other	19
lizard	632	LIZARD	noun	19
blink	1655	BLINK	verb	19
misfortune	56	BAD LUCK	noun	19
rooster	1511	ROOSTER	noun	19
mill	636	MILL	noun	19
pill	395	PILL	noun	19
carpenter	1042	CARPENTER	noun	19
pike	2967	PIKE (FISH)	noun	19
bulb	2617	BULB	noun	19
moth	2828	MOTH	noun	19
cockroach	1575	COCKROACH	noun	19
leak	2253	DRIP (EMIT LIQUID)	verb	19
squat	296	CROUCH	verb	19
rape	953	RAPE	noun	19
breast	1402	BREAST	noun	19
skull	1605	SKULL	noun	19
berry	904	BERRY	noun	19
unhappy	699	SAD	adjective	19
swell	1573	SWELL	verb	19
stomach	819	STOMACH	noun	19
goose	1187	GOOSE	noun	19
furrow	1794	FURROW	noun	19
festival	131	FESTIVAL	noun	19
toilet	219	TOILET	noun	19
eighteen	1713	EIGHTEEN	numeral	19
hound	3380	HUNTING DOG	noun	19
merry	1976	MERRY	adjective	19
reap	190	MOW	verb	19
sow	1351	SOW (FEMALE PIG)	noun	19
dragon	2038	DRAGON	noun	19
tender	1954	GENTLE	adjective	19
massage	3119	MASSAGE (SOMEBODY)	verb	19
tv	1788	TELEVISION	noun	19
camera	2618	CAMERA	noun	19
breathing	1407	BREATHE	verb	19
lung	688	LUNG	noun	19
defect	1995	DEFECT	noun	19
spleen	1744	SPLEEN	noun	19
spine	805	SPINE	noun	19
artery	1925	ARTERY	noun	19
tin	893	TIN (METAL)	noun	19
palm	1183	PALM OF HAND	noun	19
anaconda	896	ANACONDA (WATER BOA)	noun	19
twenty-four	1736	TWENTY FOUR	numeral	19
abstain	303	ABSTAIN FROM FOOD	verb	19
clan	302	CLAN	noun	19
coarse	2151	COARSE	adjective	19
battle-ax	386	BATTLE-AXE	noun	19
mast	184	MAST	noun	19
stalk	2628	PLANT STEM	noun	19
fame	865	FAME	noun	19
untruth	2826	LIE (FALSEHOOD)	noun	19
ascend	705	GO UP (ASCEND)	verb	19
passionate	1880	PASSIONATE	adjective	19
salty	1091	SALTY	adjective	19
clever	1310	CLEVER	adjective	19
heaviness	1210	HEAVY	adjective	19
compass	2606	COMPASS	noun	19
fairy	1138	FAIRY	noun	19
happiness	2941	HAPPINESS	noun	19
nephew	1063	NEPHEW	noun	19
limp	366	LIMP	verb	19
olive	1154	OLIVE	noun	19
lazy	1564	LAZY	adjective	19
hip	1745	HIP	noun	19
doorway	1567	DOOR	noun	19
laughter	2958	LAUGHTER	noun	19
funeral	3336	FUNERAL	verb	19
budge	2861	BUDGE (ONESELF)	verb	19
headland	1662	CAPE	noun	19
ribbon	2969	RIBBON	noun	19
clock	1323	CLOCK	noun	19
slaughter	1796	SLAUGHTER	verb	19
surpass	402	SURPASS	verb	19
injure	44	INJURE	verb	19
drill	1501	BORE	verb	19
jar	1462	POT	noun	19
plume	1201	FEATHER	noun	19
purple	2452	PURPLE	adjective	19
dwell	363	DWELL (LIVE, RESIDE)	verb	19
dung	2057	DUNG (ANIMAL FAECES)	noun	19
snore	1983	SNORE	verb	19
whistle	1025	WHISTLE	verb	19
shovel	1901	SHOVEL	noun	19
cough	879	COUGH	verb	19
gnaw	2706	GNAW	verb	19
mustache	1165	MOUSTACHE	noun	19
cock	1511	ROOSTER	noun	19
axe	677	AXE	noun	19
awake	825	AWAKE	adjective	19
shit	676	SHIT (DEFECATE)	verb	19
sock	1522	SOCK	noun	19
hiding	2486	HIDE	verb	19
thaw	2887	THAW (DEW)	verb	19
awaken	825	AWAKE	adjective	19
sore	51	SORE	noun	19
gum	139	GUMS	noun	19
oat	60	OAT	noun	19
couch	3099	SOFA	noun	19
autumn	1276	AUTUMN	noun	19
sofa	3099	SOFA	noun	19
overcast	2341	CLOUDY	adjective	19
mountainous	3755	MOUNTAINOUS	adjective	19
quilt	2048	QUILT	noun	19
silk	1641	SILK	noun	19
cherry	2765	CHERRY	noun	19
grandchild	1617	GRANDCHILD	noun	19
healthy	1364	HEALTHY	adjective	19
jealous	2821	JEALOUS	adjective	19
twenty-eight	3478	TWENTY EIGHT	numeral	19
boss	2930	BOSS	noun	19
courageous	3	BRAVE	adjective	19
straw	2299	STRAW	noun	19
monte	1683	BUSH	noun	19
rite	3334	RITE	verb	19
elk	1772	ELK	noun	19
sheep	1331	SHEEP	noun	19
hog	1337	PIG	noun	19
pumpkin	864	PUMPKIN	noun	19
ghost	1175	GHOST	noun	19
going	695	GO	verb	19
peasant	979	FARMER	noun	19
fever	1534	FEVER	noun	19
wreath	2589	WREATH	noun	19
shiver	52	SHIVER	verb	19
sculptor	914	SCULPTOR	noun	19
bronze	2313	BRONZE	noun	19
airplane	1597	AIRPLANE	noun	19
swim	1439	SWIM	verb	19
bury	1719	BURY	verb	19
grief	1668	GRIEF	noun	19
fathom	81	FATHOM	noun	19
deaf	996	DEAF	adjective	19
jug	270	JUG	noun	19
strap	2973	STRAP	noun	19
dusk	2297	DUSK	noun	19
ware	2957	WARE	noun	19
oath	1712	OATH	noun	19
rejoice	2192	REJOICE	verb	19
vehicle	2549	VEHICLE	noun	19
thief	1160	THIEF	noun	19
fur	580	FUR	noun	19
lamb	820	LAMB	noun	19
earring	770	EARRING	noun	19
garbage	909	GARBAGE	noun	19
rubbish	909	GARBAGE	noun	19
maple	3248	MAPLE TREE	noun	19
heel	980	HEEL	noun	19
raft	1664	RAFT	noun	19
perjury	1792	PERJURY	noun	19
weaver	3637	WEAVER	noun	19
defendant	1034	DEFENDANT	noun	19
mask	2005	MASK	noun	19
knife-edge	869	BLADE	noun	19
limb	1531	BRANCH	noun	19
engine	2622	ENGINE	noun	19
beast	958	WILD ANIMAL	noun	19
volcano	2291	VOLCANO	noun	19
funnel	2602	FUNNEL	noun	19
labour	984	WORK (LABOUR)	noun	19
jog	2899	JOG (SOMETHING)	verb	19
lanza	945	SPEAR	noun	19
carp	2685	CARP (FISH)	noun	19
ritual	3334	RITE	verb	19
insane	1899	MAD	adjective	19
lightning	1654	LIGHTNING	noun	19
goodness	1035	GOOD	adjective	19
mat	195	MAT	noun	19
umbrella	3105	UMBRELLA	noun	19
chisel	1979	CHISEL	noun	19
frog	503	FROG	noun	19
beard	678	BEARD	noun	19
shower	3128	SHOWER (ACTION)	verb	19
pyramid	2600	PYRAMID	noun	19
sour	1906	SOUR	adjective	19
buttock	834	BUTTOCKS	noun	19
ours	780	OUR	other	19
fig	322	FIG	noun	19
stocking	329	STOCKING	noun	19
farewell	3554	GOODBYE	noun	19
flea	232	FLEA	noun	19
rust	3064	RUST	noun	19
rot	569	SPOIL (BECOME SPOILED)	verb	19
fortress	1938	FORTRESS	noun	19
perch	3682	PERCH (OF BIRD)	verb	19
cane	1296	WALKING STICK	noun	19
softness	1856	SOFT	adjective	19
goat	1502	GOAT	noun	19
teat	796	NIPPLE	noun	19
tick	1527	TICK	noun	19
horizontal	2376	HORIZONTAL	adjective	19
thirteen	1708	THIRTEEN	numeral	19
upwards	1591	UP	other	19
oneself	1993	SELF	other	19
brother-in-law	2314	BROTHER-IN-LAW	noun	19
wardrobe	3106	WARDROBE	noun	19
spill	3130	SPILL (SOMETHING)	verb	19
weed	3288	WEED	noun	19
idol	1945	IDOL	noun	19
plaintiff	2020	PLAINTIFF	noun	19
tobacco	974	TOBACCO	noun	19
interpreter	3744	INTERPRETER	noun	19
fog	249	FOG	noun	19
stump	241	TREE STUMP	noun	19
drunken	1463	DRUNK	adjective	19
alligator	1581	ALLIGATOR	noun	19
tea	1373	TEA	noun	19
repent	1875	REGRET	verb	19
pet	3780	PET	noun	19
whale	957	WHALE	noun	19
port	610	PORT	noun	19
whirlwind	3740	WHIRLWIND	noun	19
tripod	2607	TRIPOD	noun	19
cypress	3243	CYPRESS	noun	19
parrot	882	PARROT	noun	19
jungle	420	FOREST	noun	19
hatch	3116	HATCH (OUT)	verb	19
carriage	2620	CARRIAGE	noun	19
sunset	2295	SUNSET	noun	19
fishing	2638	FISHING	verb	19
second-	1384	SECOND	other	11
third-	1859	THIRD	other	11
waterfall	943	WATERFALL	noun	19
vertical	2375	VERTICAL	adjective	19
grandfather	1383	GRANDFATHER	noun	19
gloomy	1552	GLOOMY	adjective	19
garment	1895	CLOTHES	noun	19
paintbrush	3094	PAINTBRUSH	noun	19
cantaloupe	507	MELON	noun	19
lid	2319	LID (COVER, CAP)	noun	19
candle	1273	CANDLE	noun	19
underneath	1485	BELOW OR UNDER	other	19
grandmother	1496	GRANDMOTHER	noun	19
stool	2058	STOOL	noun	19
chieftain	301	CHIEFTAIN	noun	19
spark	518	SPARK	noun	19
torture	1952	TORTURE	verb	19
stall	851	STABLE	noun	19
lightweight	1052	LIGHT (WEIGHT)	adjective	19
basin	915	SINK (BASIN)	noun	19
bolt	2007	BOLT (OF LIGHTNING)	noun	19
linen	916	LINEN	noun	19
abdomen	1251	BELLY	noun	19
anvil	1648	ANVIL	noun	19
pupil	753	PUPIL (STUDENT)	noun	19
cage	3283	CAGE	noun	19
pigeon	1853	DOVE	noun	19
ass	1862	DONKEY	noun	19
glutton	533	GLUTTON	noun	19
hen	1514	HEN	noun	19
spinach	975	SPINACH	noun	19
overeat	106	SATIATED	adjective	19
dos	1498	TWO	numeral	19
alcohol	404	ALCOHOL (FERMENTED DRINK)	noun	19
cupboard	3357	CUPBOARD	noun	19
disgusting	2507	DISGUSTING	adjective	19
bile	1780	BILE	noun	19
fatty	2449	FAT (OF MEAT AND FOOD)	adjective	19
ant	587	ANT	noun	19
borer	3423	DRILL	noun	19
blueberry	2809	BLUEBERRY	noun	19
slim	1400	THIN (SLIM)	adjective	19
bathe	138	BATHE	verb	19
wool	964	WOOL	noun	19
trunk	344	TREE TRUNK	noun	19
midnight	2656	MIDNIGHT	noun	19
livestock	631	LIVESTOCK	noun	19
otter	15	OTTER	noun	19
dolphin	1479	DOLPHIN	noun	19
porpoise	114	PORPOISE	noun	19
nasty	419	SEVERE	adjective	19
suffering	1783	PAIN	noun	19
frost	2034	FROST	noun	19
screw	1802	SCREW	noun	19
tattoo	68	TATTOO	noun	19
skate	3129	SKATE	verb	19
mitten	867	GLOVE	noun	19
shawl	2771	SHAWL	noun	19
handkerchief	1020	HANDKERCHIEF	noun	19
eyebrow	1173	EYEBROW	noun	19
waist	1681	WAIST	noun	19
parakeet	886	PARAKEET	noun	19
harp	2597	HARP	noun	19
trap	1075	TRAP (PITFALL)	noun	19
beech	1950	BEECH	noun	19
mosquito	1509	MOSQUITO	noun	19
smallpox	1054	SMALLPOX	noun	19
dye	157	DYE	verb	19
cushion	1044	PILLOW	noun	19
starlight	2836	STARLIGHT	noun	19
chopper	2772	KITCHEN KNIFE	noun	19
windy	3758	WINDY	adjective	19
chat	2903	CHAT (WITH SOMEBODY)	verb	19
bribe	1163	BRIBE (AMOUNT)	noun	19
tambourine	3141	TAMBOURINE	noun	19
accordion	2603	ACCORDION	noun	19
shrimp	2349	SHRIMP	noun	19
sunrise	2296	SUNRISE	noun	19
gill	1916	GILL	noun	19
coral	3179	CORAL ROCK	noun	19
coconut	970	COCONUT	noun	19
twenty-six	3476	TWENTY SIX	numeral	19
chestnut	2318	CHESTNUT	noun	19
barefooted	3737	BAREFOOT	adjective	19
hinder	554	HINDER	verb	19
thou	1215	THOU	other	19
cautious	2758	CAREFUL	adjective	19
shriek	298	SHRIEK	verb	19
spider	843	SPIDER	noun	19
spouse	2514	SPOUSE	noun	19
tank	3102	TANK	noun	19
springtime	1537	SPRINGTIME	noun	19
fraud	3069	FALSE	adjective	19
wheat	1077	WHEAT	noun	19
good-bye	3554	GOODBYE	noun	19
kindness	3468	KINDNESS	adjective	19
bead	1860	BEAD	noun	19
fin	213	FIN	noun	19
done	813	DO	verb	19
squash	864	PUMPKIN	noun	19
yawn	1028	YAWN	verb	19
soot	830	SOOT	noun	19
plunder	3670	PLUNDER	verb	19
mule	890	MULE	noun	19
thirst	848	THIRST	noun	19
gunpowder	1798	GUNPOWDER	noun	19
cart	122	CART	noun	19
pimple	1809	PIMPLE	noun	19
flute	777	FLUTE	noun	19
mano	1277	HAND	noun	19
axle	1769	AXLE	noun	19
nightingale	3723	NIGHTINGALE	noun	19
poplar	821	POPLAR	noun	19
sniff	375	SNIFF	verb	19
bough	346	BANYAN	noun	19
beggar	1934	BEGGAR	noun	19
eyelid	17	EYELID	noun	19
lipstick	3093	LIPSTICK	noun	19
scold	299	SCOLD	verb	19
groan	716	GROAN	verb	19
fragrant	376	FRAGRANT	adjective	19
flying	1441	FLY (MOVE THROUGH AIR)	verb	19
avaricious	1774	STINGY	adjective	19
affirmative	1268	YES	other	19
headache	3625	HEADACHE	noun	19
dummy	3087	PACIFIER	noun	19
hello	3553	HELLO	noun	19
lunatic	2321	MAD PERSON	noun	19
magenta	3753	MAGENTA	adjective	19
puddle	2290	PUDDLE	noun	19
sunny	2340	SUNNY	adjective	19
sparse	207	SPARSE	adjective	19
trough	205	TROUGH	noun	19
necklace	1961	NECKLACE	noun	19
web	1065	SPIDER WEB	noun	19
navel	1838	NAVEL	noun	19
w-i-d-e	1243	WIDE	adjective	11
light-weight	1052	LIGHT (WEIGHT)	adjective	11
mute	1666	MUTE	adjective	19
mumble	128	MUMBLE	verb	19
toy	2403	TOY	noun	19
weasel	3384	WEASEL	noun	19
ram	1344	RAM	noun	19
rotten	1728	ROTTEN	adjective	19
undress	1755	UNDRESS	verb	19
itch	148	ITCH	noun	19
remains	838	REMAINS	noun	19
tusk	3280	TUSK	noun	19
shallow	193	SHALLOW	adjective	19
blacksmith	1001	BLACKSMITH	noun	19
hay	342	HAY	noun	19
stink	1587	SMELL (STINK)	verb	19
freeman	384	FREEMAN	noun	19
left-handed	2825	LEFT HANDED	adjective	19
beverage	731	BEVERAGE	noun	19
catfish	3777	CATFISH	noun	19
raccoon	828	RACCOON	noun	19
eclipse	2285	ECLIPSE	noun	19
footstep	318	FOOTPRINT	noun	19
crooked	297	CROOKED	adjective	19
twig	3222	TWIG	noun	19
grasshopper	607	GRASSHOPPER	noun	19
tinkle	2888	TINKLE	verb	19
stab	1434	STAB	verb	19
colour	1613	COLOR	noun	19
gazelle	5	GAZELLE	noun	19
pee	592	PISS	verb	19
gibbon	2511	GIBBON	noun	19
yeast	967	YEAST	noun	19
threshold	1727	THRESHOLD	noun	19
raincoat	3712	RAINCOAT	noun	19
crested	2496	ADORNED	adjective	19
leash	2959	LEASH	noun	19
puppy	74	PUPPY	noun	19
stethoscope	2599	STETHOSCOPE	noun	19
scarf	3066	SCARF OR TURBAN	noun	19
grandson	1618	GRANDSON	noun	19
offering	1103	SACRIFICE	noun	19
hearth	185	FIREPLACE	noun	19
demon	1973	DEMON	noun	19
liar	3470	LIAR	noun	19
helmet	1680	HELMET	noun	19
right-hand	2183	RIGHT HAND	noun	19
left-hand	2182	LEFT HAND	noun	19
fasten	1094	FASTEN	verb	19
billion	3599	BILLION	numeral	19
sinew	1137	TENDON	noun	19
tame	2838	TAME	noun	19
attentive	1908	ATTENTIVE	adjective	19
ginger	2500	GINGER	noun	19
diligent	2077	DILIGENT	adjective	19
hunting	1435	HUNT	verb	19
seagull	950	SEAGULL	noun	19
tent	1316	TENT	noun	19
pup	74	PUPPY	noun	19
twenty-one	1734	TWENTY ONE	numeral	19
beige	3707	BEIGE	adjective	19
birch	1855	BIRCH	noun	19
wristwatch	3349	WRISTWATCH	noun	19
blister	1584	BLISTER	noun	19
bare-footed	3737	BAREFOOT	adjective	11
eyeball	1248	EYE	noun	19
thumb	1781	THUMB	noun	19
beget	1152	BEGET	verb	19
rattlesnake	871	RATTLESNAKE	noun	19
ferment	967	YEAST	noun	19
amulet	2804	AMULET	noun	19
ripen	179	RIPEN	verb	19
multicolored	2997	COLORFUL	adjective	19
suck	1421	SUCK	verb	19
atop	57	ATOP	other	19
dove	1853	DOVE	noun	19
python	1563	PYTHON	noun	19
ointment	1926	OINTMENT	noun	19
mole	1907	MOLE	noun	19
estuary	2286	ESTUARY	noun	19
petroleum	650	PETROLEUM	noun	19
snout	2200	SNOUT	noun	19
daytime	1225	DAY (NOT NIGHT)	noun	19
middle-	1093	MIDDLE	other	11
over-	1741	ABOVE	other	11
gall	1780	BILE	noun	19
eel	1013	FRESHWATER EEL	noun	19
lacquer	647	PAINT (PIGMENTS)	noun	19
uno	1493	ONE	numeral	19
mainland	166	MAINLAND	noun	19
granary	3657	GRANARY	noun	19
wildcat	2241	WILD CAT	noun	19
sesame	2797	SESAME	noun	19
surname	3426	SURNAME	noun	19
defecate	676	SHIT (DEFECATE)	verb	19
spittle	1503	SALIVA	noun	19
coffin	2011	COFFIN	noun	19
gravel	3028	GRAVEL	noun	19
hardness	1884	HARD	adjective	19
gourd	411	GOURD	noun	19
beaver	1194	BEAVER	noun	19
loincloth	1965	LOINCLOTH	noun	19
poisonous	888	POISONOUS	adjective	19
carrot	3085	CARROT	noun	19
swamp	1145	SWAMP	noun	19
marrow	1835	MARROW	noun	19
witch	824	WITCH	noun	19
burning	1428	BURNING	verb	19
pheasant	3060	PHEASANT	noun	19
mussel	2829	MUSSELS	noun	19
padlock	336	PADLOCK	noun	19
thresh	285	THRESH	verb	19
pig	1337	PIG	noun	19
harrow	2545	HARROW (TOOL)	noun	19
dribble	268	DRIBBLE	verb	19
brawl	2902	BRAWL (FIGHT)	verb	19
riddle	2970	RIDDLE	noun	19
belch	2245	BELCH	verb	19
racket	3096	RACKET	noun	19
dew	1977	DEW	noun	19
tickle	3647	TICKLE (SOMEBODY)	verb	19
sneeze	1621	SNEEZE	verb	19
sulphur	3386	SULPHUR	noun	19
outrigger	416	OUTRIGGER	noun	19
lagoon	623	LAGOON	noun	19
thirsty	847	THIRSTY	adjective	19
pandanus	469	PANDANUS	noun	19
cackle	3683	CACKLE	verb	19
bald	1125	BALD	adjective	19
brake	966	BRAKE	verb	19
fodder	3046	FODDER	noun	19
paddy	140	PADDY FIELD	noun	19
foggy	3759	FOGGY	adjective	19
tortoise	895	TORTOISE	noun	19
pizza	256	FOOD	noun	19
statute	1002	STATUE	noun	19
crocodile	1857	CROCODILE	noun	19
mid	1093	MIDDLE	other	19
backbone	805	SPINE	noun	19
